03/01/2019 18:30:50 - 1283	M	1048,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	568,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	1306,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	7295,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	1364,-1,prtg_cas03
03/01/2019 18:30:50 - 1268	M	7054,-1,prtg_cas03
03/01/2019 18:30:50 - 1268	M	2229,-1,prtg_cas03
03/01/2019 18:30:50 - 1268	M	2317,-1,prtg_cas03
03/01/2019 18:30:50 - 1268	M	2125,-1,prtg_cas03
03/01/2019 18:30:50 - 1268	M	1170,-1,prtg_cas03
03/01/2019 18:30:50 - 1268	M	1417,-1,prtg_cas03
03/01/2019 18:30:50 - 1268	M	985,-1,prtg_cas03
03/01/2019 18:30:50 - 1219	M	1064,-1,prtg_cas03
03/01/2019 18:30:50 - 1219	M	2318,-1,prtg_cas03
03/01/2019 18:30:50 - 1219	M	1421,-1,prtg_cas03
03/01/2019 18:30:50 - 1219	M	1162,-1,prtg_cas03
03/01/2019 18:30:50 - 1219	M	985,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	932,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	5017,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	2108,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	509,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	1127,-1,prtg_cas03
03/01/2019 18:30:50 - 1276	M	7054,-1,prtg_cas03
03/01/2019 18:30:50 - 1276	M	2315,-1,prtg_cas03
03/01/2019 18:30:50 - 1276	M	1701,-1,prtg_cas03
03/01/2019 18:30:50 - 1276	M	1764,-1,prtg_cas03
03/01/2019 18:30:50 - 1276	M	1715,-1,prtg_cas03
03/01/2019 18:30:50 - 1259	M	7048,-1,prtg_cas03
03/01/2019 18:30:50 - 1259	M	7054,-1,prtg_cas03
03/01/2019 18:30:50 - 1259	M	1452,-1,prtg_cas03
03/01/2019 18:30:50 - 1259	M	1417,-1,prtg_cas03
03/01/2019 18:30:50 - 1259	M	996,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	932,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	985,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	5017,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	2108,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	509,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	1127,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	7054,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	1048,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	568,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	1306,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	7295,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	1364,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	7036,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	1131,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	1256,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	1815,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	985,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	984,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	4324,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	603,-1,prtg_cas03
03/01/2019 18:30:50 - 150005	P	603,1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	7036,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	1131,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	1256,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	1815,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	985,-1,prtg_cas03
03/01/2019 18:30:50 - 1252	M	984,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	7054,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	1048,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	568,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	1306,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	7295,-1,prtg_cas03
03/01/2019 18:30:50 - 1283	M	1364,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	932,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	5017,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	2108,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	509,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	1127,-1,prtg_cas03
03/01/2019 18:30:50 - 1276	M	7054,-1,prtg_cas03
03/01/2019 18:30:50 - 1276	M	2315,-1,prtg_cas03
03/01/2019 18:30:50 - 1276	M	1701,-1,prtg_cas03
03/01/2019 18:30:50 - 1276	M	1764,-1,prtg_cas03
03/01/2019 18:30:50 - 1276	M	1715,-1,prtg_cas03
03/01/2019 18:30:50 - 1259	M	7048,-1,prtg_cas03
03/01/2019 18:30:50 - 1259	M	7054,-1,prtg_cas03
03/01/2019 18:30:50 - 1259	M	1452,-1,prtg_cas03
03/01/2019 18:30:50 - 1259	M	1417,-1,prtg_cas03
03/01/2019 18:30:50 - 1219	M	1064,-1,prtg_cas03
03/01/2019 18:30:50 - 1219	M	2318,-1,prtg_cas03
03/01/2019 18:30:50 - 1219	M	1421,-1,prtg_cas03
03/01/2019 18:30:50 - 1219	M	1162,-1,prtg_cas03
03/01/2019 18:30:50 - 1219	M	984,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	932,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	5017,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	2108,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	509,-1,prtg_cas03
03/01/2019 18:30:50 - 1132	M	1127,-1,prtg_cas03
03/01/2019 18:30:50 - 1163	M	2266,-1,prtg_cas03
03/01/2019 18:30:50 - 1163	M	2315,-1,prtg_cas03
03/01/2019 18:30:50 - 1163	M	1158,-1,prtg_cas03
03/01/2019 18:30:50 - 1163	M	1116,-1,prtg_cas03
03/01/2019 18:30:50 - 1163	M	7054,-1,prtg_cas03
03/01/2019 18:31:19 - 1276	M	7054,-1,prtg_cas01
03/01/2019 18:31:19 - 1276	M	2315,-1,prtg_cas01
03/01/2019 18:31:19 - 1276	M	1701,-1,prtg_cas01
03/01/2019 18:31:19 - 1276	M	1764,-1,prtg_cas01
03/01/2019 18:31:19 - 1276	M	1715,-1,prtg_cas01
03/01/2019 18:31:20 - 1276	M	7054,-1,prtg_cas01
03/01/2019 18:31:20 - 1276	M	2315,-1,prtg_cas01
03/01/2019 18:31:20 - 1276	M	1701,-1,prtg_cas01
03/01/2019 18:31:20 - 1276	M	1764,-1,prtg_cas01
03/01/2019 18:31:20 - 1276	M	1715,-1,prtg_cas01
03/01/2019 18:31:23 - 150006	C	607,-1,0,0,0,0,0,prtg_cas01
03/01/2019 18:31:23 - 150006	C	607,-1,0,0,0,0,0,prtg_cas01
03/01/2019 18:31:25 - 1132	M	932,-1,prtg_cas01
03/01/2019 18:31:25 - 1132	M	985,-1,prtg_cas01
03/01/2019 18:31:26 - 1132	M	5017,-1,prtg_cas01
03/01/2019 18:31:26 - 1132	M	2108,-1,prtg_cas01
03/01/2019 18:31:26 - 1132	M	509,-1,prtg_cas01
03/01/2019 18:31:26 - 1132	M	1127,-1,prtg_cas01
03/01/2019 18:31:28 - 1132	M	932,-1,prtg_cas01
03/01/2019 18:31:28 - 1132	M	985,-1,prtg_cas01
03/01/2019 18:31:28 - 1132	M	5017,-1,prtg_cas01
03/01/2019 18:31:28 - 1132	M	2108,-1,prtg_cas01
03/01/2019 18:31:28 - 1132	M	509,-1,prtg_cas01
03/01/2019 18:31:28 - 1132	M	1127,-1,prtg_cas01
03/01/2019 18:33:01 - 150005	A	12020,1,prtg_cas03
03/01/2019 18:33:35 - 150005	C	607,-1,0,0,0,0,0,prtg_cas03
03/01/2019 18:38:50 - 1002	M	909,-1,prontera
03/01/2019 18:38:50 - 1002	M	1202,-1,prontera
03/01/2019 18:38:50 - 1002	M	938,-1,prontera
03/01/2019 18:38:50 - 1002	M	512,-1,prontera
03/01/2019 18:38:51 - 1002	M	713,-1,prontera
03/01/2019 18:38:51 - 1002	M	512,-1,prontera
03/01/2019 18:38:51 - 1002	M	619,-1,prontera
03/01/2019 18:39:58 - 1002	M	909,-1,prontera
03/01/2019 18:39:58 - 1002	M	1202,-1,prontera
03/01/2019 18:39:58 - 1002	M	512,-1,prontera
03/01/2019 18:39:58 - 1002	M	713,-1,prontera
03/01/2019 18:39:58 - 1002	M	512,-1,prontera
03/01/2019 18:39:58 - 1002	M	619,-1,prontera
03/01/2019 18:41:50 - 150015	A	13035,2,prontera
03/01/2019 18:42:22 - 150015	A	4035,1,prontera
03/01/2019 18:42:22 - 150015	A	4035,1,prontera
03/01/2019 18:42:30 - 150015	A	4305,1,prontera
03/01/2019 18:42:32 - 150015	A	4305,1,prontera
03/01/2019 18:42:33 - 150015	A	4305,1,prontera
03/01/2019 18:42:34 - 150015	A	4305,1,prontera
03/01/2019 18:43:11 - 150015	A	4085,1,prontera
03/01/2019 18:43:18 - 150015	A	4085,1,prontera
03/01/2019 18:43:35 - 150007	S	2262,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1094,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	4138,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1614,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1625,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	568,-5,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	516,-5,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1301,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1361,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1301,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1361,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1361,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1301,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1361,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1301,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1301,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1361,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1361,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1301,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1614,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	6124,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	2617,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1625,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1614,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1625,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1361,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1301,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	1105,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:35 - 150007	S	578,-1,0,0,0,0,0,prt_in
03/01/2019 18:43:44 - 150007	S	611,100,prt_in
03/01/2019 18:44:00 - 150015	A	2311,1,prontera
03/01/2019 18:44:16 - 150015	A	4047,1,prontera
03/01/2019 18:44:44 - 150015	A	4131,1,prontera
03/01/2019 18:44:56 - 150015	A	2424,1,prontera
03/01/2019 18:45:11 - 150015	A	4131,1,prontera
03/01/2019 18:45:50 - 150015	A	2528,1,prontera
03/01/2019 18:46:05 - 150015	A	4133,1,prontera
03/01/2019 18:46:28 - 150015	A	2658,1,prontera
03/01/2019 18:46:34 - 150015	A	4430,1,prontera
03/01/2019 18:50:25 - 150015	A	607,100,prontera
03/01/2019 18:50:34 - 150015	P	607,-100,0,0,0,0,0,prontera
03/01/2019 18:50:36 - 150007	P	607,100,0,0,0,0,0,prontera
03/01/2019 18:50:43 - 150015	A	607,100,prontera
03/01/2019 18:50:53 - 150015	A	12020,20,prontera
03/01/2019 18:51:00 - 1002	M	909,-1,prontera
03/01/2019 18:51:00 - 1002	M	1202,-1,prontera
03/01/2019 18:51:00 - 1002	M	512,-1,prontera
03/01/2019 18:51:00 - 1002	M	713,-1,prontera
03/01/2019 18:51:00 - 1002	M	512,-1,prontera
03/01/2019 18:51:00 - 1002	M	619,-1,prontera
03/01/2019 18:56:54 - 1283	M	7054,-1,prtg_cas03
03/01/2019 18:56:54 - 1283	M	1048,-1,prtg_cas03
03/01/2019 18:56:54 - 1283	M	568,-1,prtg_cas03
03/01/2019 18:56:54 - 1283	M	1306,-1,prtg_cas03
03/01/2019 18:56:54 - 1283	M	7295,-1,prtg_cas03
03/01/2019 18:56:54 - 1283	M	1364,-1,prtg_cas03
03/01/2019 18:57:01 - 1132	M	932,-1,prtg_cas03
03/01/2019 18:57:01 - 1132	M	985,-1,prtg_cas03
03/01/2019 18:57:01 - 1132	M	5017,-1,prtg_cas03
03/01/2019 18:57:01 - 1132	M	2108,-1,prtg_cas03
03/01/2019 18:57:01 - 1132	M	509,-1,prtg_cas03
03/01/2019 18:57:01 - 1132	M	1127,-1,prtg_cas03
03/01/2019 18:57:07 - 150015	A	678,20,prtg_cas03
03/01/2019 18:57:08 - 1132	M	932,-1,prtg_cas03
03/01/2019 18:57:08 - 1132	M	985,-1,prtg_cas03
03/01/2019 18:57:08 - 1132	M	5017,-1,prtg_cas03
03/01/2019 18:57:08 - 1132	M	2108,-1,prtg_cas03
03/01/2019 18:57:08 - 1132	M	509,-1,prtg_cas03
03/01/2019 18:57:08 - 1132	M	1127,-1,prtg_cas03
03/01/2019 18:57:11 - 1276	M	7054,-1,prtg_cas03
03/01/2019 18:57:11 - 1276	M	2315,-1,prtg_cas03
03/01/2019 18:57:11 - 1276	M	1701,-1,prtg_cas03
03/01/2019 18:57:11 - 1276	M	1764,-1,prtg_cas03
03/01/2019 18:57:11 - 1276	M	1715,-1,prtg_cas03
03/01/2019 18:57:11 - 1276	M	4187,-1,prtg_cas03
03/01/2019 18:57:13 - 1268	M	7054,-1,prtg_cas03
03/01/2019 18:57:13 - 1268	M	2229,-1,prtg_cas03
03/01/2019 18:57:13 - 1268	M	2317,-1,prtg_cas03
03/01/2019 18:57:13 - 1268	M	2125,-1,prtg_cas03
03/01/2019 18:57:13 - 1268	M	1170,-1,prtg_cas03
03/01/2019 18:57:13 - 1268	M	1417,-1,prtg_cas03
03/01/2019 18:57:17 - 150015	C	607,-1,0,0,0,0,0,prtg_cas03
03/01/2019 18:57:20 - 150015	C	607,-1,0,0,0,0,0,prtg_cas03
03/01/2019 18:57:22 - 1252	M	7036,-1,prtg_cas03
03/01/2019 18:57:22 - 1252	M	1131,-1,prtg_cas03
03/01/2019 18:57:22 - 1252	M	1256,-1,prtg_cas03
03/01/2019 18:57:22 - 1252	M	1815,-1,prtg_cas03
03/01/2019 18:57:22 - 1252	M	985,-1,prtg_cas03
03/01/2019 18:57:22 - 1252	M	984,-1,prtg_cas03
03/01/2019 18:57:22 - 1252	M	7036,-1,prtg_cas03
03/01/2019 18:57:22 - 150015	P	7036,1,prtg_cas03
03/01/2019 18:57:25 - 150007	P	985,1,0,0,0,0,0,prtg_cas03
03/01/2019 18:57:36 - 1219	M	1064,-1,prtg_cas03
03/01/2019 18:57:36 - 1219	M	2318,-1,prtg_cas03
03/01/2019 18:57:36 - 1219	M	1421,-1,prtg_cas03
03/01/2019 18:57:36 - 1219	M	1162,-1,prtg_cas03
03/01/2019 18:57:36 - 1219	M	985,-1,prtg_cas03
03/01/2019 18:57:37 - 1276	M	7054,-1,prtg_cas03
03/01/2019 18:57:37 - 1276	M	2315,-1,prtg_cas03
03/01/2019 18:57:37 - 1276	M	1701,-1,prtg_cas03
03/01/2019 18:57:37 - 1276	M	1764,-1,prtg_cas03
03/01/2019 18:57:37 - 1276	M	1715,-1,prtg_cas03
03/01/2019 18:57:43 - 1259	M	7048,-1,prtg_cas03
03/01/2019 18:57:43 - 1259	M	7054,-1,prtg_cas03
03/01/2019 18:57:43 - 1259	M	1452,-1,prtg_cas03
03/01/2019 18:57:43 - 1259	M	1417,-1,prtg_cas03
03/01/2019 18:57:43 - 1259	M	984,-1,prtg_cas03
03/01/2019 18:57:54 - 1200	M	509,-1,prtg_cas03
03/01/2019 18:57:54 - 1200	M	7293,-1,prtg_cas03
03/01/2019 18:57:54 - 1200	M	2331,-1,prtg_cas03
03/01/2019 18:57:54 - 1200	M	2622,-1,prtg_cas03
03/01/2019 18:57:54 - 1200	M	1970,-1,prtg_cas03
03/01/2019 18:57:54 - 1200	M	2291,-1,prtg_cas03
03/01/2019 18:58:02 - 1251	M	1468,-1,prtg_cas03
03/01/2019 18:58:02 - 1251	M	603,-1,prtg_cas03
03/01/2019 18:58:02 - 1251	M	617,-1,prtg_cas03
03/01/2019 18:58:02 - 1251	M	2621,-1,prtg_cas03
03/01/2019 18:58:02 - 1251	M	2506,-1,prtg_cas03
03/01/2019 18:58:02 - 1251	M	985,-1,prtg_cas03
03/01/2019 18:58:02 - 1251	M	5007,-1,prtg_cas03
03/01/2019 18:58:02 - 1251	M	4318,-1,prtg_cas03
03/01/2019 18:58:02 - 1251	M	720,-1,prtg_cas03
03/01/2019 18:58:02 - 150015	P	720,1,prtg_cas03
03/01/2019 18:58:06 - 1163	M	2266,-1,prtg_cas03
03/01/2019 18:58:06 - 1163	M	2315,-1,prtg_cas03
03/01/2019 18:58:06 - 1163	M	1158,-1,prtg_cas03
03/01/2019 18:58:06 - 1163	M	1116,-1,prtg_cas03
03/01/2019 18:58:06 - 1163	M	1004,-1,prtg_cas03
03/01/2019 18:58:06 - 1163	M	7054,-1,prtg_cas03
03/01/2019 18:58:10 - 1219	M	1064,-1,prtg_cas03
03/01/2019 18:58:10 - 1219	M	7023,-1,prtg_cas03
03/01/2019 18:58:10 - 1219	M	2318,-1,prtg_cas03
03/01/2019 18:58:10 - 1219	M	1421,-1,prtg_cas03
03/01/2019 18:58:10 - 1219	M	1162,-1,prtg_cas03
03/01/2019 18:58:13 - 1132	M	932,-1,prtg_cas03
03/01/2019 18:58:13 - 1132	M	5017,-1,prtg_cas03
03/01/2019 18:58:13 - 1132	M	2108,-1,prtg_cas03
03/01/2019 18:58:13 - 1132	M	509,-1,prtg_cas03
03/01/2019 18:58:13 - 1132	M	1127,-1,prtg_cas03
03/01/2019 18:58:17 - 150007	P	7054,1,0,0,0,0,0,prtg_cas03
03/01/2019 18:58:38 - 1132	M	932,-1,prtg_cas03
03/01/2019 18:58:38 - 1132	M	5017,-1,prtg_cas03
03/01/2019 18:58:38 - 1132	M	2108,-1,prtg_cas03
03/01/2019 18:58:38 - 1132	M	509,-1,prtg_cas03
03/01/2019 18:58:38 - 1132	M	1127,-1,prtg_cas03
03/01/2019 18:58:40 - 150007	C	607,-1,0,0,0,0,0,prtg_cas03
03/01/2019 18:58:56 - 1219	M	1064,-1,prtg_cas03
03/01/2019 18:58:56 - 1219	M	2318,-1,prtg_cas03
03/01/2019 18:58:56 - 1219	M	1421,-1,prtg_cas03
03/01/2019 18:58:56 - 1219	M	1162,-1,prtg_cas03
03/01/2019 18:58:59 - 1132	M	932,-1,prtg_cas03
03/01/2019 18:58:59 - 1132	M	5017,-1,prtg_cas03
03/01/2019 18:58:59 - 1132	M	2108,-1,prtg_cas03
03/01/2019 18:58:59 - 1132	M	1004,-1,prtg_cas03
03/01/2019 18:58:59 - 1132	M	509,-1,prtg_cas03
03/01/2019 18:58:59 - 1132	M	1127,-1,prtg_cas03
03/01/2019 18:59:01 - 1283	M	7054,-1,prtg_cas03
03/01/2019 18:59:01 - 1283	M	1048,-1,prtg_cas03
03/01/2019 18:59:01 - 1283	M	568,-1,prtg_cas03
03/01/2019 18:59:01 - 1283	M	1306,-1,prtg_cas03
03/01/2019 18:59:01 - 1283	M	7295,-1,prtg_cas03
03/01/2019 18:59:01 - 1283	M	1364,-1,prtg_cas03
03/01/2019 18:59:02 - 1268	M	7054,-1,prtg_cas03
03/01/2019 18:59:02 - 1268	M	2229,-1,prtg_cas03
03/01/2019 18:59:02 - 1268	M	2317,-1,prtg_cas03
03/01/2019 18:59:02 - 1268	M	2125,-1,prtg_cas03
03/01/2019 18:59:02 - 1268	M	1170,-1,prtg_cas03
03/01/2019 18:59:02 - 1268	M	1417,-1,prtg_cas03
03/01/2019 18:59:02 - 1268	M	985,-1,prtg_cas03
03/01/2019 18:59:02 - 1268	M	4320,-1,prtg_cas03
03/01/2019 18:59:06 - 1132	M	932,-1,prtg_cas03
03/01/2019 18:59:06 - 1132	M	5017,-1,prtg_cas03
03/01/2019 18:59:06 - 1132	M	2108,-1,prtg_cas03
03/01/2019 18:59:06 - 1132	M	509,-1,prtg_cas03
03/01/2019 18:59:06 - 1132	M	1127,-1,prtg_cas03
03/01/2019 18:59:12 - 1219	M	1064,-1,prtg_cas03
03/01/2019 18:59:12 - 1219	M	2318,-1,prtg_cas03
03/01/2019 18:59:12 - 1219	M	1421,-1,prtg_cas03
03/01/2019 18:59:12 - 1219	M	1162,-1,prtg_cas03
03/01/2019 18:59:18 - 150007	C	607,-1,0,0,0,0,0,prtg_cas03
03/01/2019 19:00:18 - 1259	M	7048,-1,prtg_cas03
03/01/2019 19:00:18 - 1259	M	7054,-1,prtg_cas03
03/01/2019 19:00:18 - 1259	M	1452,-1,prtg_cas03
03/01/2019 19:00:18 - 1259	M	1417,-1,prtg_cas03
03/01/2019 19:00:18 - 1259	M	984,-1,prtg_cas03
03/01/2019 19:00:19 - 1132	M	932,-1,prtg_cas03
03/01/2019 19:00:19 - 1132	M	985,-1,prtg_cas03
03/01/2019 19:00:19 - 1132	M	5017,-1,prtg_cas03
03/01/2019 19:00:19 - 1132	M	2108,-1,prtg_cas03
03/01/2019 19:00:19 - 1132	M	509,-1,prtg_cas03
03/01/2019 19:00:19 - 1132	M	1127,-1,prtg_cas03
03/01/2019 19:00:27 - 150015	C	607,-1,0,0,0,0,0,prtg_cas03
03/01/2019 19:00:30 - 1132	M	932,-1,prtg_cas03
03/01/2019 19:00:30 - 1132	M	985,-1,prtg_cas03
03/01/2019 19:00:30 - 1132	M	5017,-1,prtg_cas03
03/01/2019 19:00:30 - 1132	M	2108,-1,prtg_cas03
03/01/2019 19:00:30 - 1132	M	509,-1,prtg_cas03
03/01/2019 19:00:30 - 1132	M	1127,-1,prtg_cas03
03/01/2019 19:00:30 - 1276	M	7054,-1,prtg_cas03
03/01/2019 19:00:30 - 1276	M	2315,-1,prtg_cas03
03/01/2019 19:00:30 - 1276	M	1701,-1,prtg_cas03
03/01/2019 19:00:30 - 1276	M	1764,-1,prtg_cas03
03/01/2019 19:00:30 - 1276	M	1715,-1,prtg_cas03
03/01/2019 19:00:35 - 1276	M	7054,-1,prtg_cas03
03/01/2019 19:00:35 - 1276	M	2315,-1,prtg_cas03
03/01/2019 19:00:35 - 1276	M	1701,-1,prtg_cas03
03/01/2019 19:00:35 - 1276	M	1764,-1,prtg_cas03
03/01/2019 19:00:35 - 1276	M	1715,-1,prtg_cas03
03/01/2019 19:00:36 - 150007	C	607,-1,0,0,0,0,0,prtg_cas03
03/01/2019 19:00:36 - 150007	C	607,-1,0,0,0,0,0,prtg_cas03
03/02/2019 13:34:44 - 150015	A	4035,1,prontera
03/02/2019 13:34:45 - 150015	A	4035,1,prontera
03/02/2019 13:34:54 - 150015	A	4305,1,prontera
03/02/2019 13:34:55 - 150015	A	4305,1,prontera
03/02/2019 13:35:00 - 150015	A	13035,1,prontera
03/02/2019 13:36:19 - 150015	A	678,20,prontera
03/02/2019 13:37:17 - 1005	M	913,-1,anthell01
03/02/2019 13:37:17 - 1005	M	1105,-1,anthell01
03/02/2019 13:37:17 - 1005	M	2209,-1,anthell01
03/02/2019 13:37:17 - 1005	M	601,-1,anthell01
03/02/2019 13:37:17 - 1005	M	514,-1,anthell01
03/02/2019 13:37:17 - 1005	M	507,-1,anthell01
03/02/2019 13:37:17 - 1005	M	645,-1,anthell01
03/02/2019 13:37:19 - 1105	M	955,-1,anthell01
03/02/2019 13:37:19 - 1105	M	910,-1,anthell01
03/02/2019 13:37:19 - 1105	M	938,-1,anthell01
03/02/2019 13:37:19 - 1105	M	1002,-1,anthell01
03/02/2019 13:37:19 - 1160	L	601,1,0,0,0,0,0,anthell01
03/02/2019 13:37:19 - 1160	L	507,1,0,0,0,0,0,anthell01
03/02/2019 13:37:19 - 1160	L	1105,1,0,0,0,0,0,anthell01
03/02/2019 13:37:19 - 1160	L	514,1,0,0,0,0,0,anthell01
03/02/2019 13:37:20 - 1160	L	913,1,0,0,0,0,0,anthell01
03/02/2019 13:37:20 - 1160	L	2209,1,0,0,0,0,0,anthell01
03/02/2019 13:37:20 - 1160	L	645,1,0,0,0,0,0,anthell01
03/02/2019 13:37:20 - 1005	M	913,-1,anthell01
03/02/2019 13:37:21 - 1005	M	1105,-1,anthell01
03/02/2019 13:37:21 - 1005	M	2209,-1,anthell01
03/02/2019 13:37:21 - 1005	M	601,-1,anthell01
03/02/2019 13:37:21 - 1005	M	514,-1,anthell01
03/02/2019 13:37:21 - 1005	M	507,-1,anthell01
03/02/2019 13:37:21 - 1005	M	645,-1,anthell01
03/02/2019 13:37:22 - 1095	M	955,-1,anthell01
03/02/2019 13:37:22 - 1095	M	910,-1,anthell01
03/02/2019 13:37:22 - 1095	M	1002,-1,anthell01
03/02/2019 13:37:22 - 150015	P	645,1,0,0,0,0,0,anthell01
03/02/2019 13:37:22 - 1160	L	955,1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1095	L	910,1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1160	L	910,1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1095	L	1002,1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1160	L	1002,1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1160	M	955,-1,anthell01
03/02/2019 13:37:23 - 1160	M	910,-1,anthell01
03/02/2019 13:37:23 - 1160	M	1002,-1,anthell01
03/02/2019 13:37:23 - 1160	L	601,-1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1160	L	507,-1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1160	L	1105,-1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1160	L	514,-1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1160	L	913,-1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1160	L	2209,-1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1160	L	645,-1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1160	L	955,-1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1160	L	910,-1,0,0,0,0,0,anthell01
03/02/2019 13:37:23 - 1160	L	1002,-1,0,0,0,0,0,anthell01
03/02/2019 13:37:24 - 1095	L	955,1,0,0,0,0,0,anthell01
03/02/2019 13:37:24 - 1095	M	955,-1,anthell01
03/02/2019 13:37:24 - 1095	M	910,-1,anthell01
03/02/2019 13:37:24 - 1095	M	938,-1,anthell01
03/02/2019 13:37:24 - 1095	L	910,-1,0,0,0,0,0,anthell01
